Año;Hora_24;Mes;Dia;Mes resumido;dia resumido;Fecha Dia;Semana2;Delito;Total General Año Anterior;Estación Final;CAI Final;Cuadrante Final;Genero Final;Zona Final;Clase Sitio Final;Arma Final;Modalidad Final;Causa Lesion Final;Barrio Hecho Final;Grupo Edad Ley Final
2025;2;Noviembre;Domingo;Nov;Dom;16;47;H. Automotores;1;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Campo Bello Norte;Infancia (0 a 11 años)
2025;0;Agosto;Domingo;Ago;Dom;24;35;H. Automotores;1;E-Norte;CAI 1;Z. Atención 1 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Halado;No Reportado;Modelo;Adolescencia (12 a 17 años) 
2025;1;Mayo;Domingo;May;Dom;11;20;H. Automotores;1;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Santa Clara;Infancia (0 a 11 años)
2025;3;Enero;Domingo;Ene;Dom;12;3;H. Automotores;1;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Santa Clara;Adolescencia (12 a 17 años) 
2025;3;Junio;Domingo;Jun;Dom;1;23;H. Automotores;1;E-Sur;CAI 5;Z. Atención 2 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Atraco;No Reportado;Los Sauces;Adolescencia (12 a 17 años) 
2025;3;Mayo;Sábado;May;Sáb;17;20;H. Automotores;1;E-Sotara;No Reportado;E-Sotara;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Vda Las Guacas;Adolescencia (12 a 17 años) 
2025;0;Enero;Sábado;Ene;Sáb;11;2;H. Automotores;1;E-Timbio;Z. Atención 1 E-Timbio;Z. Atención 1 E-Timbio;Masculino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;El Arado;Adolescencia (12 a 17 años) 
2025;1;Febrero;Sábado;Feb;Sáb;15;7;H. Automotores;1;E-Norte;CAI 2;Z. Atención 7 Norte;Masculino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Urb Las Guacas;Adolescencia (12 a 17 años) 
2025;1;Marzo;Sábado;Mar;Sáb;1;9;H. Automotores;1;E-Norte;CAI 4;Z. Atención 18 Norte;Masculino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Urb Fucha;Adolescencia (12 a 17 años) 
2025;1;Abril;Sábado;Abr;Sáb;19;16;H. Automotores;1;E-Norte;CAI 4;Z. Atención 16 Norte;Masculino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;San Camilo;Infancia (0 a 11 años)
2025;2;Mayo;Sábado;May;Sáb;10;19;H. Automotores;1;E-Norte;CAI 4;Z. Atención 13 Norte;Masculino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Loma De Cartagena;Adolescencia (12 a 17 años) 
2025;5;Diciembre;Sábado;Dic;Sáb;13;50;H. Automotores;1;E-Norte;CAI 4;Z. Atención 18 Norte;Masculino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Santa Ines;Adolescencia (12 a 17 años) 
2025;0;Agosto;Sábado;Ago;Sáb;9;32;H. Automotores;1;E-Norte;CAI 4;Z. Atención 17 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Halado;No Reportado;El Empedrado;Adolescencia (12 a 17 años) 
2025;5;Diciembre;Sábado;Dic;Sáb;13;50;H. Automotores;1;E-Norte;CAI 4;Z. Atención 18 Norte;Masculino;Urbano;Frente A Residencias - Via Publica;Sin Empleo de Armas;Halado;No Reportado;Santa Ines;Adolescencia (12 a 17 años) 
2025;5;Diciembre;Sábado;Dic;Sáb;20;51;H. Automotores;1;E-Norte;CAI 4;Z. Atención 16 Norte;Masculino;Urbano;Carretera;Sin Empleo de Armas;Halado;No Reportado;Las Americas;Adolescencia (12 a 17 años) 
2025;17;Enero;Lunes;Ene;Lun;20;4;H. Automotores;1;E-Sur;CAI 7;Z. Atención 12 Sur;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Vereda De Torres;Infancia (0 a 11 años)
2025;0;Mayo;Viernes;May;Vie;23;21;H. Automotores;1;E-Norte;CAI 4;Z. Atención 17 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;El Empedrado;Adolescencia (12 a 17 años) 
2025;13;Abril;Miércoles;Abr;Mié;30;18;H. Automotores;1;E-Norte;CAI 4;Z. Atención 13 Norte;Femenino;Urbano;Centro Turístico;Llave Maestra;Halado;No Reportado;Centro Universitario Tulcan;Adolescencia (12 a 17 años) 
2026;0;Abril;Lunes;Abr;Lun;6;15;H. Automotores;0;E-Norte;CAI 4;Z. Atención 15 Norte;Masculino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Centro;Infancia (0 a 11 años)
2026;0;Enero;Lunes;Ene;Lun;12;3;H. Automotores;0;E-Norte;CAI 2;Z. Atención 8 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Halado;No Reportado;Villa Del Viento;Adolescencia (12 a 17 años) 
2026;2;Febrero;Martes;Feb;Mar;24;9;H. Automotores;0;E-Coconuco;No Reportado;E-Coconuco;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Vda San Bartolo;Adolescencia (12 a 17 años) 
2026;3;Julio;Martes;Jul;Mar;28;31;H. Automotores;0;E-Sur;CAI 7;Z. Atención 11 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Chapinero;Adolescencia (12 a 17 años) 
2026;4;Enero;Martes;Ene;Mar;20;4;H. Automotores;0;E-Norte;CAI 2;Z. Atención 3 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Halado;No Reportado;San Bernardino;Adolescencia (12 a 17 años) 
2026;5;Mayo;Martes;May;Mar;19;21;H. Automotores;0;E-Norte;CAI 2;Z. Atención 6 Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Vda Calibio;Adolescencia (12 a 17 años) 
2026;1;Marzo;Miércoles;Mar;Mié;18;12;H. Automotores;0;E-Norte;CAI 4;Z. Atención 17 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Halado;No Reportado;El Empedrado;Adolescencia (12 a 17 años) 
2026;1;Marzo;Miércoles;Mar;Mié;18;12;H. Automotores;0;E-Sotara;No Reportado;E-Sotara;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Vda Los Robles;Infancia (0 a 11 años)
2026;2;Marzo;Miércoles;Mar;Mié;11;11;H. Automotores;0;E-Norte;CAI 3;Z. Atención 10 Norte;Masculino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Yanaconas;Adolescencia (12 a 17 años) 
2026;4;Agosto;Miércoles;Ago;Mié;12;33;H. Automotores;0;E-Sur;CAI 10;Z. Atención 23 Sur;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Lomas De Granada;Adolescencia (12 a 17 años) 
2026;0;Marzo;Viernes;Mar;Vie;27;13;H. Automotores;0;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Pubenza Catay;Adolescencia (12 a 17 años) 
2026;2;Marzo;Viernes;Mar;Vie;20;12;H. Automotores;0;E-Timbio;No Reportado;E-Timbio;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Vda El Altillo;Adolescencia (12 a 17 años) 
2026;2;Agosto;Viernes;Ago;Vie;14;33;H. Automotores;0;E-Sur;CAI 6;Pendiente Por Asignar;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Halado;No Reportado;Barrio Pendiente Por Asignar;Adolescencia (12 a 17 años) 
2026;3;Febrero;Viernes;Feb;Vie;20;8;H. Automotores;0;E-Norte;CAI 3;Z. Atención 10 Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Yanaconas;Infancia (0 a 11 años)
2026;3;Marzo;Viernes;Mar;Vie;27;13;H. Automotores;0;E-Norte;No Reportado;E-Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Vda La Cabuyera;Adolescencia (12 a 17 años) 
2026;1;Enero;Sábado;Ene;Sáb;24;4;H. Automotores;0;E-Norte;CAI 2;Z. Atención 3 Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;San Bernardino;Adolescencia (12 a 17 años) 
2026;2;Febrero;Sábado;Feb;Sáb;28;9;H. Automotores;0;E-Sur;CAI 7;Z. Atención 12 Sur;Masculino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Riveras De Occidente;Adolescencia (12 a 17 años) 
2026;1;Junio;Domingo;Jun;Dom;21;26;H. Automotores;0;E-Sur;CAI 7;Z. Atención 12 Sur;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;La Heroica;Infancia (0 a 11 años)
2026;1;Junio;Domingo;Jun;Dom;28;27;H. Automotores;0;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Antonio Nariño;Infancia (0 a 11 años)
2026;2;Marzo;Domingo;Mar;Dom;8;11;H. Automotores;0;E-Norte;No Reportado;E-Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Vda Claridad;Infancia (0 a 11 años)
2026;2;Enero;Domingo;Ene;Dom;25;5;H. Automotores;0;E-Norte;CAI 3;Z. Atención 9 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Halado;No Reportado;Portales Del Norte;Infancia (0 a 11 años)
2026;3;Enero;Domingo;Ene;Dom;11;3;H. Automotores;0;E-Norte;CAI 3;Z. Atención 10 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Halado;No Reportado;Villa Del Prado;Infancia (0 a 11 años)
2026;4;Enero;Domingo;Ene;Dom;11;3;H. Automotores;0;E-Sur;CAI 7;Z. Atención 14 Sur;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Los Campos;Infancia (0 a 11 años)
2026;4;Abril;Domingo;Abr;Dom;12;16;H. Automotores;0;E-Sur;CAI 7;Z. Atención 12 Sur;Masculino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Atardeceres De Occidente;Adolescencia (12 a 17 años) 
2026;4;Mayo;Domingo;May;Dom;10;20;H. Automotores;0;E-Sur;No Reportado;E-Sur;Masculino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Atardeceres De Occidente;Adolescencia (12 a 17 años) 
2026;4;Febrero;Domingo;Feb;Dom;8;7;H. Automotores;0;E-Norte;CAI 2;Z. Atención 8 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Halado;No Reportado;Bella Vista;Infancia (0 a 11 años)
2025;4;Septiembre;Jueves;Sep;Jue;25;39;H. Automotores;1;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Vias Publicas;Contundentes;Atraco;No Reportado;Antonio Nariño;Adolescencia (12 a 17 años) 
2025;3;Mayo;Jueves;May;Jue;1;18;H. Automotores;1;E-Norte;CAI 2;Z. Atención 5 Norte;Masculino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Zuldemaida;Adolescencia (12 a 17 años) 
2025;2;Septiembre;Jueves;Sep;Jue;18;38;H. Automotores;1;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Halado;No Reportado;Santa Clara;Adolescencia (12 a 17 años) 
2025;7;Diciembre;Domingo;Dic;Dom;28;53;H. Automotores;1;E-Norte;CAI 3;Z. Atención 9 Norte;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Palace;Adolescencia (12 a 17 años) 
2025;1;Enero;Miércoles;Ene;Mié;15;3;H. Automotores;1;E-Norte;CAI 3;Z. Atención 9 Norte;Masculino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Palace;Adolescencia (12 a 17 años) 
2025;1;Febrero;Miércoles;Feb;Mié;12;7;H. Automotores;1;E-Sur;CAI 10;Z. Atención 22 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Valle Del Ortigal;Adolescencia (12 a 17 años) 
2025;1;Octubre;Miércoles;Oct;Mié;29;44;H. Automotores;1;E-Sur;CAI 9;Z. Atención 21 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Halado;No Reportado;Los Naranjos;Infancia (0 a 11 años)
2025;0;Octubre;Martes;Oct;Mar;21;43;H. Automotores;1;E-Sur;No Reportado;E-Sur;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Belalcazar;Adolescencia (12 a 17 años) 
2025;2;Septiembre;Martes;Sep;Mar;30;40;H. Automotores;1;E-Norte;CAI 2;Z. Atención 7 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Engaño;No Reportado;La Paz;Infancia (0 a 11 años)
2025;0;Enero;Lunes;Ene;Lun;6;2;H. Automotores;1;E-Sur;CAI 8;Z. Atención 18 Sur;Masculino;Urbano;Vehiculo;Llave Maestra;Halado;No Reportado;Jose Maria Obando;Adolescencia (12 a 17 años) 
2025;1;Marzo;Lunes;Mar;Lun;3;10;H. Automotores;1;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Santa Clara;Infancia (0 a 11 años)
2025;4;Diciembre;Lunes;Dic;Lun;15;51;H. Automotores;1;E-Sur;CAI 9;Z. Atención 21 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Maria Occidente;Infancia (0 a 11 años)
2025;5;Noviembre;Lunes;Nov;Lun;24;48;H. Automotores;1;E-Sur;CAI 10;Z. Atención 22 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Parque Las Garzas;Adolescencia (12 a 17 años) 
2025;18;Marzo;Domingo;Mar;Dom;16;12;H. Automotores;1;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Pubenza Catay;Adolescencia (12 a 17 años) 
2025;19;Abril;Domingo;Abr;Dom;13;16;H. Automotores;1;E-Norte;CAI 1;Z. Atención 1 Norte;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Modelo;Adolescencia (12 a 17 años) 
2025;20;Febrero;Domingo;Feb;Dom;23;9;H. Automotores;1;E-Sur;No Reportado;E-Sur;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Vereda Julumito;Infancia (0 a 11 años)
2025;20;Junio;Domingo;Jun;Dom;22;26;H. Automotores;1;E-Norte;CAI 2;Z. Atención 4 Norte;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;El Bambu;Infancia (0 a 11 años)
2025;23;Abril;Domingo;Abr;Dom;13;16;H. Automotores;1;E-Norte;CAI 4;Z. Atención 15 Norte;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Centro;Infancia (0 a 11 años)
2025;20;Mayo;Domingo;May;Dom;25;22;H. Automotores;1;E-Norte;CAI 4;Z. Atención 15 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Halado;No Reportado;Santa Teresita;Adolescencia (12 a 17 años) 
2025;19;Febrero;Viernes;Feb;Vie;14;7;H. Automotores;1;E-Norte;CAI 4;Z. Atención 16 Norte;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;El Achiral;Adolescencia (12 a 17 años) 
2025;23;Septiembre;Viernes;Sep;Vie;26;39;H. Automotores;1;E-Norte;CAI 4;Z. Atención 14 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Halado;No Reportado;Centro;Infancia (0 a 11 años)
2025;16;Febrero;Lunes;Feb;Lun;17;8;H. Automotores;1;E-Norte;CAI 2;Z. Atención 5 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Halado;No Reportado;La Esperanza;Adolescencia (12 a 17 años) 
2025;14;Octubre;Martes;Oct;Mar;21;43;H. Automotores;1;E-Norte;No Reportado;E-Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;San Bernardino;Adolescencia (12 a 17 años) 
2025;15;Diciembre;Martes;Dic;Mar;23;52;H. Automotores;1;E-Norte;CAI 3;Z. Atención 10 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Jose Antonio Galan;Adolescencia (12 a 17 años) 
2025;17;Septiembre;Martes;Sep;Mar;9;37;H. Automotores;1;E-Sur;CAI 7;Z. Atención 12 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Bosques De Occidente;Adolescencia (12 a 17 años) 
2025;13;Abril;Miércoles;Abr;Mié;2;14;H. Automotores;1;E-Norte;CAI 3;Z. Atención 9 Norte;Masculino;Urbano;Frente A Residencias - Via Publica;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;La Ximena;Adolescencia (12 a 17 años) 
2025;14;Septiembre;Miércoles;Sep;Mié;3;36;H. Automotores;1;E-Norte;CAI 4;Z. Atención 14 Norte;Masculino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Centro;Adolescencia (12 a 17 años) 
2025;16;Enero;Miércoles;Ene;Mié;22;4;H. Automotores;1;E-Norte;CAI 4;Z. Atención 16 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Valencia;Adolescencia (12 a 17 años) 
2025;16;Mayo;Jueves;May;Jue;8;19;H. Automotores;1;E-Norte;CAI 4;Z. Atención 15 Norte;Masculino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Centro;Adolescencia (12 a 17 años) 
2025;12;Mayo;Viernes;May;Vie;2;18;H. Automotores;1;E-Norte;CAI 1;Z. Atención 1 Norte;Masculino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Nueva Granada Champagnat;Adolescencia (12 a 17 años) 
2025;12;Octubre;Viernes;Oct;Vie;3;40;H. Automotores;1;E-Norte;CAI 4;Z. Atención 13 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Loma De Cartagena;Adolescencia (12 a 17 años) 
2025;13;Julio;Viernes;Jul;Vie;25;30;H. Automotores;1;E-Norte;CAI 3;Z. Atención 12 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Bolivar;Adolescencia (12 a 17 años) 
2025;16;Mayo;Viernes;May;Vie;16;20;H. Automotores;1;E-Sur;CAI 7;Z. Atención 14 Sur;Masculino;Urbano;Frente A Residencias - Via Publica;Llave Maestra;Halado;No Reportado;La Isabela;Adolescencia (12 a 17 años) 
2025;16;Octubre;Viernes;Oct;Vie;10;41;H. Automotores;1;E-Norte;CAI 4;Z. Atención 17 Norte;Masculino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;El Empedrado;Adolescencia (12 a 17 años) 
2025;17;Julio;Viernes;Jul;Vie;11;28;H. Automotores;1;E-Sur;CAI 8;Z. Atención 16 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;La Esmeralda;Adolescencia (12 a 17 años) 
2025;13;Agosto;Sábado;Ago;Sáb;16;33;H. Automotores;1;E-Norte;CAI 4;Z. Atención 15 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Halado;No Reportado;Centro;Adolescencia (12 a 17 años) 
2025;12;Diciembre;Domingo;Dic;Dom;28;53;H. Automotores;1;E-Norte;CAI 2;Z. Atención 7 Norte;Masculino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Ciudadela De San Eduardo;Infancia (0 a 11 años)
2025;14;Febrero;Domingo;Feb;Dom;16;8;H. Automotores;1;E-Norte;CAI 3;Z. Atención 10 Norte;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Aida Lucia;Infancia (0 a 11 años)
2025;17;Abril;Domingo;Abr;Dom;27;18;H. Automotores;1;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Engaño;No Reportado;Pubenza Catay;Adolescencia (12 a 17 años) 
2025;18;Junio;Jueves;Jun;Jue;12;24;H. Automotores;1;E-Sur;CAI 8;Z. Atención 16 Sur;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;La Esmeralda;Infancia (0 a 11 años)
2025;23;Febrero;Jueves;Feb;Jue;20;8;H. Automotores;1;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Antonio Nariño;Adolescencia (12 a 17 años) 
2026;19;Julio;Miércoles;Jul;Mié;15;29;H. Automotores;0;E-Norte;CAI 2;Z. Atención 4 Norte;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Bello Horizonte;Adolescencia (12 a 17 años) 
2026;21;Febrero;Miércoles;Feb;Mié;11;7;H. Automotores;0;E-Coconuco;S-Purace;Z. Atención 1 S-Purace;Femenino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Centro;Infancia (0 a 11 años)
2026;18;Febrero;Jueves;Feb;Jue;26;9;H. Automotores;0;E-Coconuco;No Reportado;E-Coconuco;Femenino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Centro;Infancia (0 a 11 años)
2026;22;Junio;Viernes;Jun;Vie;12;24;H. Automotores;0;E-Norte;CAI 2;Z. Atención 3 Norte;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Morinda;Adolescencia (12 a 17 años) 
2026;20;Marzo;Domingo;Mar;Dom;22;13;H. Automotores;0;E-Norte;CAI 2;Z. Atención 5 Norte;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Chamizal;Adolescencia (12 a 17 años) 
2025;21;Enero;Miércoles;Ene;Mié;8;2;H. Automotores;1;E-Norte;CAI 2;Z. Atención 3 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Bella Vista;Adolescencia (12 a 17 años) 
2025;21;Mayo;Miércoles;May;Mié;28;22;H. Automotores;1;E-Norte;CAI 4;Z. Atención 16 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;San Rafael;Infancia (0 a 11 años)
2026;3;Agosto;Lunes;Ago;Lun;3;32;H. Automotores;0;E-Sur;CAI 8;Z. Atención 17 Sur;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Urb El Triunfo;Adolescencia (12 a 17 años) 
2026;3;Marzo;Lunes;Mar;Lun;16;12;H. Automotores;0;E-Sur;CAI 6;Z. Atención 4 Sur;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Halado;No Reportado;Alfonso Lopez;Infancia (0 a 11 años)
2026;0;Marzo;Martes;Mar;Mar;10;11;H. Automotores;0;E-Sur;No Reportado;E-Sur;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Halado;No Reportado;Vda Cajete;Adolescencia (12 a 17 años) 
2026;2;Abril;Viernes;Abr;Vie;17;16;H. Automotores;0;E-Norte;CAI 2;Z. Atención 3 Norte;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Villa Del Viento;Infancia (0 a 11 años)
2026;2;Julio;Domingo;Jul;Dom;12;29;H. Automotores;0;E-Timbio;Z. Atención 1 E-Timbio;Z. Atención 1 E-Timbio;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Panamericano;Infancia (0 a 11 años)
2025;9;Julio;Sábado;Jul;Sáb;19;29;H. Automotores;1;E-Norte;CAI 1;Z. Atención 1 Norte;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Belalcazar;Adolescencia (12 a 17 años) 
2025;8;Noviembre;Viernes;Nov;Vie;14;46;H. Automotores;1;E-Norte;CAI 4;Z. Atención 15 Norte;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Centro;Adolescencia (12 a 17 años) 
2025;10;Junio;Viernes;Jun;Vie;27;26;H. Automotores;1;E-Norte;CAI 3;Z. Atención 12 Norte;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Bolivar;Adolescencia (12 a 17 años) 
2025;7;Mayo;Viernes;May;Vie;23;21;H. Automotores;1;E-Norte;CAI 4;Z. Atención 13 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Vasquez Cobo;Adolescencia (12 a 17 años) 
2025;7;Noviembre;Jueves;Nov;Jue;20;47;H. Automotores;1;E-Norte;CAI 2;Z. Atención 7 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;La Paz;Adolescencia (12 a 17 años) 
2025;7;Junio;Miércoles;Jun;Mié;4;23;H. Automotores;1;E-Norte;CAI 1;Z. Atención 1 Norte;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Modelo;Adolescencia (12 a 17 años) 
2025;9;Julio;Miércoles;Jul;Mié;9;28;H. Automotores;1;E-Norte;CAI 4;Z. Atención 13 Norte;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;La Pamba;Adolescencia (12 a 17 años) 
2025;9;Diciembre;Miércoles;Dic;Mié;10;50;H. Automotores;1;E-Norte;CAI 1;Z. Atención 1 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Prados Del Norte;Adolescencia (12 a 17 años) 
2026;13;Enero;Lunes;Ene;Lun;5;2;H. Automotores;0;E-Sur;CAI 7;Z. Atención 11 Sur;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Chapinero;Adolescencia (12 a 17 años) 
2026;15;Enero;Martes;Ene;Mar;20;4;H. Automotores;0;E-Norte;CAI 4;Z. Atención 15 Norte;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Cadillal;Infancia (0 a 11 años)
2026;15;Julio;Viernes;Jul;Vie;3;27;H. Automotores;0;E-Norte;CAI 4;Z. Atención 15 Norte;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Centro;Infancia (0 a 11 años)
2026;17;Julio;Sábado;Jul;Sáb;25;30;H. Automotores;0;E-Sur;CAI 9;Z. Atención 21 Sur;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Asentamiento 5 De Abril;Adolescencia (12 a 17 años) 
2026;15;Abril;Domingo;Abr;Dom;5;15;H. Automotores;0;E-Norte;No Reportado;E-Norte;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Vda Calibio;Adolescencia (12 a 17 años) 
2025;15;Marzo;Lunes;Mar;Lun;10;11;H. Automotores;1;E-Timbio;No Reportado;E-Timbio;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Vda Las Huacas;Adolescencia (12 a 17 años) 
2025;9;Septiembre;Lunes;Sep;Lun;1;36;H. Automotores;1;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Vias Publicas;Llave Maestra;Halado;No Reportado;Antonio Nariño;Infancia (0 a 11 años)
